''<small>biological</small>  gender''  –  '''lo te seksi'''

''<small>method of</small>  vaccination''  –  '''lo ve jinku'''

''<small>in other</small>  words''  –  '''va&apos;i'''

''%''  –  '''ce&apos;i'''

''&#44; (comma)''  –  '''slaka bu'''

''&apos; (letter)''  –  '''y&apos;y'''

''( (bracket)''  –  '''vei'''

'') (bracket)''  –  '''ve&apos;o'''

''+ (addition operator)''  –  '''su&apos;i'''

''. (symbol)''  –  '''denpa bu'''

''/ (division operator)''  –  '''fe&apos;i'''

''foam''  –  '''lo fonmo'''

''focus of a lens''  –  '''lo te lenjo'''

''fog''  –  '''lo se bumru'''

''foggy''  –  '''lo bumru'''

''fold''  –  '''lo te polje'''

''<small>to</small> fold''  –  '''polje'''

''folded''  –  '''lo se polje'''

''folk''  –  '''lo prenu'''

''<small>to</small> follow (go after)''  –  '''jersi'''

''<small>to</small> follow (keep track)''  –  '''jundi'''

''food''  –  '''lo cidja'''

''fool''  –  '''lo bebna'''

''foolish action''  –  '''lo se bebna'''

''foot''  –  '''lo jamfu'''

''<small>association</small> football''  –  '''la fudbol'''

''for example''  –  '''mu&apos;a'''

''for one (not excluding other)''  –  '''po&apos;o cu&apos;i'''

''for some time''  –  '''ze&apos;a'''

''for the benefit of ...''  –  '''se va&apos;u'''

''for the benefit of ...''  –  '''xau'''

''force''  –  '''lo bapli'''

''<small>to</small> force''  –  '''bapli'''

''forehead''  –  '''lo mebri'''

''forest''  –  '''lo boske'''

''<small>to</small> forget''  –  '''co&apos;u morji'''

''<small>to</small> forgive''  –  '''fraxu'''

''<small>action</small> forgiven''  –  '''lo te fraxu'''

''fork''  –  '''lo forca'''

''form (figure)''  –  '''lo tarmi'''

''<small>to</small> form (to compose)''  –  '''se pagbu'''

''<small>to</small> form (to create)''  –  '''zbasu'''

''form of energy''  –  '''lo te nejni'''

''former''  –  '''pu, pe pu'''

''former event''  –  '''lo pu fasnu'''

''forward''  –  '''mo&apos;i ca&apos;u'''

''found (in possesion)''  –  '''lo se tolcri'''

''foundational''  –  '''lo jicmu'''

''four''  –  '''vo'''

''fourteen''  –  '''xei'''

''fox''  –  '''lo lorxu'''

''fraction''  –  '''lo frinu'''

''fraction''  –  '''lo parbi'''

''fragile''  –  '''lo ralci'''

''fragrance''  –  '''lo panci'''

''frail''  –  '''lo ruble'''

''frame''  –  '''lo greku'''

''<small>in</small> frame of reference ...''  –  '''ma&apos;i'''

''free to ... (at liberty)''  –  '''lo zifre'''

''<small>to</small> freeze''  –  '''dunja'''

''French''  –  '''lo fraso'''

''frequent event''  –  '''lo cafne'''

''fresh''  –  '''lo vifne'''

''friction''  –  '''lo mosra'''

''friend''  –  '''lo pendo'''

''frivolous''  –  '''lo xalbo'''

''from origin ...''  –  '''ra&apos;i'''

''from source ...''  –  '''ra&apos;i'''

''from starting point ...''  –  '''ra&apos;i'''

''<small>something in</small> front''  –  '''lo crane'''

''<small>to the</small> front of ...''  –  '''ca&apos;u'''

''<small>to</small> frown''  –  '''frumu'''

''fruit (of a plant)''  –  '''lo grute'''

''frustrated''  –  '''lo steba'''

''frustrating situation''  –  '''lo se steba'''

''fucking (bad)''  –  '''lo mabla'''

''fuel''  –  '''lo livla'''

''fuel for fire''  –  '''lo se fagri'''

''fulcrum of a lever''  –  '''lo te vraga'''

''full''  –  '''lo culno'''

''full stop (symbol)''  –  '''denpa bu'''

''fun (funny)''  –  '''lo zdile'''

''function''  –  '''lo fancu'''

''function done manually''  –  '''lo se macnu'''

''function of a bodily organ''  –  '''lo te rango'''

''function of a machine''  –  '''lo se minji'''

''function of a robot''  –  '''lo se zmiku'''

''function of a screen''  –  '''lo se vidni'''

''function of an apparatus''  –  '''lo se cabra'''

''function of bank''  –  '''lo te banxa'''

''functional''  –  '''lo tolpo&apos;u'''

''fundamental principle''  –  '''lo jicmu'''

''fungi''  –  '''lo mledi'''

''fungus''  –  '''lo mledi'''

''funny''  –  '''lo xajmi'''

''fur''  –  '''lo kerfa'''

''<small>to</small> furnish''  –  '''nilce'''

''furniture''  –  '''lo nilce'''

''furthermore''  –  '''ke&apos;u nai'''

''<small>in</small> future''  –  '''ba'''

''<small>in</small> future''  –  '''ba'''

''future event''  –  '''lo balvi'''

''future event''  –  '''lo se purci'''

''future tense''  –  '''ba'''

''g (letter)''  –  '''gy'''

''gadri (grammatical particle converting verbs to nouns)''  –  '''lo gadri'''

''Gah! (despair)''  –  '''a&apos;o nai'''

''<small>to</small> gain (to become)''  –  '''co&apos;a'''

''<small>to</small> gain (to obtain)''  –  '''cpacu'''

''game (played)''  –  '''lo se kelci'''

''garden''  –  '''lo purdi'''

''gardener''  –  '''lo se purdi'''

''garlic''  –  '''lo sunga'''

''garment''  –  '''lo taxfu'''

''<small>who wears a</small> garment''  –  '''lo dasni'''

''garment worn''  –  '''lo se dasni'''

''gas''  –  '''lo gapci'''

''<small>to</small> gather at''  –  '''jmaji'''

''gatherers''  –  '''lo jmaji'''

''gathering place''  –  '''lo se jmaji'''

''gem''  –  '''lo jemna'''

''<small>social</small> gender''  –  '''lo te seksi'''

''gene''  –  '''lo jgina'''

''general''  –  '''lo kampu'''

''<small>in</small> general (usually)''  –  '''so&apos;e roi ku'''

''generally (usually)''  –  '''so&apos;e roi ku'''

''generously''  –  '''do&apos;a'''

''gentleman''  –  '''lo nobli, lo nobli nanmu'''

''<small>to</small> get''  –  '''cpacu'''

''get it! (discovery)''  –  '''ua'''

''ghostly''  –  '''lo pruxi'''

''gift''  –  '''lo se dunda'''

''girl''  –  '''lo nixli'''

''gismu (a type of Lojban verb)''  –  '''lo gismu'''

''<small>to</small> give''  –  '''dunda'''

''given that ...''  –  '''se ji&apos;u'''

''giver''  –  '''lo dunda'''

''glad''  –  '''lo se pluka'''

''gland''  –  '''lo cigla'''

''glass''  –  '''lo kabri, lo blaci kabri'''

''glass (substance)''  –  '''lo blaci'''

''<small>to</small> glide on''  –  '''sakli'''

''glove''  –  '''lo gluta'''

''<small>to</small> go to''  –  '''klama'''

''<small>to</small> go up''  –  '''klama lo gapru'''

''<small>with a</small> goal of ...''  –  '''te zu&apos;e'''

''goat''  –  '''lo kanba'''

''god''  –  '''lo cevni'''

''goddamn (bad)''  –  '''lo mabla'''

''goer''  –  '''lo klama'''

''going from ...''  –  '''te ka&apos;a'''

''going to ...''  –  '''se ka&apos;a'''

''<small>I am</small> going to''  –  '''ai'''

''gold''  –  '''lo solji'''

''gonad''  –  '''lo ganti'''

''<small>I&apos;m</small> gonna ...''  –  '''ai'''

''good (beneficial)''  –  '''lo xamgu'''

''goodbye!''  –  '''co&apos;o'''

''goose''  –  '''lo gunse'''

''<small>I</small> got your message''  –  '''je&apos;e'''

''<small>to</small> govern''  –  '''turni'''

''governor''  –  '''lo turni'''

''gown''  –  '''lo pastu'''

''grain''  –  '''lo gurni'''

''grammar''  –  '''lo gerna'''

''grammatical clause''  –  '''lo bridi'''

''grammatical particle''  –  '''lo cmavo'''

''<small>to</small> grant''  –  '''dunda'''

''grape''  –  '''lo vanjba'''

''<small>to</small> grasp''  –  '''co&apos;a jgari'''

''grass''  –  '''lo srasu'''

''<small>expanse of</small> grass''  –  '''loi srasu'''

''gravy''  –  '''lo sanso'''

''gray''  –  '''lo grusi'''

''grease''  –  '''lo grasu'''

''great (huge)''  –  '''lo ve&apos;u barda'''

''great (superior)''  –  '''lo banli'''

''greater than ... (number)''  –  '''za&apos;u'''

''green''  –  '''lo crino'''

''<small>to</small> greet''  –  '''rinsa'''

''grid''  –  '''lo gredile'''

''grill''  –  '''lo gredile'''

''<small>to</small> grind''  –  '''zalvi'''

''grippe''  –  '''lo influ&apos;enza'''

''groove''  –  '''lo skuro'''

''grooved surface''  –  '''lo se skuro'''

''ground (floor)''  –  '''lo loldi'''

''ground (soil)''  –  '''lo dertu'''

''grounds of knowledge''  –  '''lo ve djuno'''

''group''  –  '''lo girzu'''

''group with something in common''  –  '''lo se kampu'''

''<small>to</small> grow''  –  '''banro'''

''grr! (aggression)''  –  '''le&apos;o'''

''<small>to</small> guard (to protect)''  –  '''jai gau snura, bandu'''

''guess (hypothesis)''  –  '''lo se smadi'''

''<small>to</small> guess''  –  '''smadi'''

''guest''  –  '''lo vitke'''

''guide (conductor)''  –  '''lo gidva'''

''<small>to</small> guide''  –  '''gidva'''

''guitar''  –  '''lo jgita'''

''gun''  –  '''lo cecla'''

''gun''  –  '''lo se danti'''

''gut''  –  '''lo canti'''

''gymnast''  –  '''lo zajba'''

''gymnastic feat''  –  '''lo se zajba'''

''ha-ha! (amusement)''  –  '''u&apos;i'''

''habit''  –  '''lo tcaci'''

''<small>having</small> habit''  –  '''lo se tcaci'''

''habitually''  –  '''ta&apos;e'''

''hail''  –  '''lo bratu'''

''hair''  –  '''lo kerfa'''

''half''  –  '''lo xadba'''

''halogen''  –  '''lo kliru'''

''<small>to</small> halt (come to a halt)''  –  '''sisti'''

''hammer''  –  '''lo mruli'''

''hand''  –  '''lo xance'''

''<small>on the one</small> hand''  –  '''zu&apos;u'''

''<small>on the other</small> hand''  –  '''zu&apos;u nai'''

''<small>to</small> hang from''  –  '''dandu'''

''<small>to</small> happen''  –  '''fasnu'''

''happening to...''  –  '''ri&apos;i'''

''happy''  –  '''lo gleki'''

''harbor''  –  '''lo marbi'''

''hard (difficult)''  –  '''lo nandu'''

''hard (not soft)''  –  '''lo jdari'''

''hard (resistant to pressure)''  –  '''lo jdari'''

''harmonious''  –  '''lo sarxe'''

''harsh event''  –  '''lo jursa'''

''<small>to</small> harvest''  –  '''crepu'''

''harvested crop''  –  '''lo se crepu'''

''harvester''  –  '''lo crepu'''

''hat''  –  '''lo mapku'''

''<small>to</small> hate''  –  '''xebni'''

''<small>to</small> have (to keep)''  –  '''ralte'''

''<small>to</small> have (to possess)''  –  '''ponse'''

''<small>to</small> have to do with''  –  '''se cuntu, bilga lo ka se cuntu'''

''haven''  –  '''lo marbi'''

''he''  –  '''le nakni, le pa nakni'''

''head''  –  '''lo stedu'''

''head of a hammer''  –  '''lo te mruli'''

''healthy''  –  '''lo kanro'''

''heap''  –  '''lo derxi'''

''<small>to</small> hear''  –  '''tirna'''

''heard''  –  '''lo se tirna'''

''<small>I</small> heard you''  –  '''ke&apos;o nai'''

''heart''  –  '''lo risna'''

''heaven (sky)''  –  '''lo tsani'''

''heavy''  –  '''lo tilju'''

''heir''  –  '''lo cerda'''

''held''  –  '''lo se jgari'''

''helix''  –  '''lo sarlu'''

''hello!''  –  '''coi'''

''helmet''  –  '''lo mapku'''

''<small>to</small> help''  –  '''sidju'''

''<small>without</small> help''  –  '''si&apos;u nai'''

''<small>with the</small> help of ...''  –  '''si&apos;u'''

''helper''  –  '''lo sidju'''

''hemp''  –  '''lo marna'''

''her (belonging to her)''  –  '''nei''', '''no&apos;a''', '''ri''' can be used to refer to earlier nouns. '''pe le fetsi''' used after nouns as in '''lo penbi pe le fetsi''', literally ''pen of her''.

''here''  –  '''ne&apos;a'''

''here''  –  '''vi'''

''here and now''  –  '''nau'''

''heritage''  –  '''lo se cerda'''

''hey! (driving attention)''  –  '''ju&apos;i'''

''hey?! (surprise)''  –  '''ue'''

''hh?''  –  '''ke&apos;o'''

''hi!''  –  '''coi'''

''hidden''  –  '''lo se mipri'''

''<small>to</small> hide''  –  '''mipri'''

''<small>to</small> hide oneself''  –  '''mipri lo nei'''

''high''  –  '''lo galtu'''

''high-quality''  –  '''lo zabna'''

''higher (complex)''  –  '''lo pluja'''

''higher (evolved)''  –  '''lo se farvi'''

''hill''  –  '''lo ve&apos;i cmana'''

''hindered''  –  '''lo se zunti'''

''<small>belonging to</small> Hindi''  –  '''lo xindo'''

''his (belonging to him)''  –  '''nei''', '''no&apos;a''', '''ri''' can be used to refer to earlier nouns. '''pe le kani''' used after nouns as in '''lo penbi pe le nakni''', literally ''pen of him''.

''history''  –  '''lo citri'''

''<small>having</small> history''  –  '''lo se citri'''

''<small>to</small> hit''  –  '''darxi'''

''hmm... (interest)''  –  '''a&apos;u'''

''hmph! (complaint)''  –  '''oi'''

''Ho-hum (disinterest)''  –  '''a&apos;u cu&apos;i'''

''<small>to</small> hold (have and keep possession)''  –  '''ralte'''

''hold (store)''  –  '''lo sorcu'''

''<small>to</small> hold''  –  '''jgari'''

''<small>to</small> hold up against''  –  '''sarji'''

''holder''  –  '''lo jgari'''

''hole''  –  '''lo kevna'''

''holy''  –  '''lo censa'''

''home''  –  '''lo se xabju'''

''home''  –  '''lo zdani'''

''<small>at</small> home''  –  '''bu&apos;u lo zdani'''

''home planet''  –  '''lo terdi'''

''homogeneous''  –  '''lo manfo'''

''honest''  –  '''lo stace'''

''Hong Kong''  –  '''la si&apos;angan'''

''honor (respect)''  –  '''lo nu sinma'''

''hoof''  –  '''lo sufti'''

''hook''  –  '''lo genxu'''

''hooray! (happiness)''  –  '''ui'''

''hope (expected event)''  –  '''lo se pacna'''

''<small>I</small> hope''  –  '''a&apos;o'''

''<small>to</small> hope for''  –  '''pacna'''

''hopefully''  –  '''a&apos;o'''

''horizontal''  –  '''lo pinta'''

''horn''  –  '''lo jirna'''

''horn (musical instrument)''  –  '''lo tabra'''

''horse''  –  '''lo xirma'''

''hose''  –  '''lo tubnu'''

''hospital''  –  '''lo spita'''

''hot''  –  '''lo glare'''

''hotel''  –  '''lo xotli'''

''hour (interval)''  –  '''lo cacra'''

''hour (timestamp)''  –  prefix '''cy'''. E.g. '''de&apos;i li cy so''' means ''at 9 o&apos;clock''

''hour-long event''  –  '''lo cacra'''

''house''  –  '''lo dinju'''

''how''  –  '''ta&apos;i ma'''

''however''  –  '''ku&apos;i'''

''<small>to</small> howl''  –  '''cmoni'''

''huge''  –  '''lo ve&apos;u barda'''

''huh? (confusion about something said)''  –  '''ki&apos;a'''

''human''  –  '''lo remna'''

''hundred''  –  '''lo xecto'''

''hungry''  –  '''lo xagji'''

''<small>to</small> hunt''  –  '''kalte'''

''hunter''  –  '''lo kalte'''

''<small>to</small> hurt (feel pain)''  –  '''cortu'''

''husband''  –  '''lo speni'''

''hydrogen''  –  '''lo cidro'''

''I''  –  '''mi'''

''i (imaginary i)''  –  '''ka&apos;o'''

''i (letter)''  –  '''i bu'''

''I am ... (self-identification of the speaker)''  –  '''mi&apos;e'''

''I am not (denial of the speaker&apos;s identity)''  –  '''mi&apos;e nai'''

''I and you''  –  '''mi&apos;o'''

''ice''  –  '''lo bisli'''

''idea''  –  '''lo sidbo'''

''<small>I have no</small> idea! (lack of certainty)''  –  '''ju&apos;o nai'''

''identical''  –  '''lo mintu'''

''if''  –  '''fau, va&apos;o, ga nai ... gi'''

''if and only if''  –  '''gi&apos;o'''

''if and only if''  –  '''go'''

''if and only if''  –  '''gu&apos;o'''

''if and only if''  –  '''jo'''

''if and only if''  –  '''o'''

''Ignore me!''  –  '''ju&apos;i nai'''

''ill''  –  '''lo bilma'''

''illuminated''  –  '''lo se gusni'''

''illuminator''  –  '''lo te gusni'''

''imaginary event''  –  '''lo xanri'''

''imaginary i''  –  '''ka&apos;o'''

''immaterial''  –  '''lo mucti'''

''immediate (adjacent)''  –  '''lo lamji'''

''immersed''  –  '''lo jinru'''

''immoral''  –  '''lo palci'''

''<small>to</small> imply''  –  '''nibli'''

''important''  –  '''lo vajni'''

''improbably''  –  '''la&apos;a nai'''

''in ... (inside)''  –  '''ne&apos;i'''

''in a long time''  –  '''zu'''

''in any case''  –  '''fau ro da'''

''in common with ...''  –  '''jo&apos;u'''

''in some time''  –  '''za'''

''in the aftermath''  –  '''ba&apos;o'''

''incidentally (low in importance)''  –  '''ra&apos;u nai'''

''<small>to</small> include (enclose)''  –  '''vasru'''

''<small>to</small> increase in''  –  '''zenba'''

''increasing''  –  '''lo zenba'''

''indeed''  –  '''je&apos;a'''

''indivisible''  –  '''lo selci'''

''industrial plant''  –  '''lo molki'''

''industrial process''  –  '''lo te gundi'''

''industry''  –  '''lo gundi'''

''inert gas''  –  '''lo navni'''

''infant''  –  '''lo cifnu'''

''inferior''  –  '''lo mabla'''

''infinite''  –  '''lo cimni'''

''<small>to</small> influence''  –  '''xlura'''

''influenza''  –  '''lo influ&apos;enza'''

''<small>to</small> inform (to give information)''  –  '''jai gau djuno'''

''information''  –  '''lo datni'''

''information''  –  '''lo info'''

''information on a tag''  –  '''lo te tcita'''

''information storage medium''  –  '''lo te vreji'''

''ingredient of a mixture''  –  '''lo se mixre'''

''ingredient of a salad''  –  '''lo se salta'''

''ingredient of a soup''  –  '''lo se stasu'''

''<small>to</small> inhabit''  –  '''xabju'''

''inhabitant''  –  '''lo se zdani'''

''inhabitant''  –  '''lo xabju'''

''<small>to</small> inhale''  –  '''sakci'''

''inhaled''  –  '''lo se sakci'''

''<small>to</small> inherit''  –  '''cerda'''

''inherited''  –  '''lo se cerda'''

''inheritor''  –  '''lo cerda'''

''<small>to</small> injure''  –  '''xrani'''

''ink''  –  '''lo xinmo'''

''ink of a pen''  –  '''lo se penbi'''

''ink pen''  –  '''lo te xinmo'''

''innate''  –  '''lo jinzi'''

''inner''  –  '''lo nenri'''

''insect''  –  '''lo insekto'''

''<small>to</small> insert''  –  '''setca'''

''inserted''  –  '''lo se setca'''

''inside''  –  '''ne&apos;i'''

''<small>something</small> inside''  –  '''lo se bartu'''

''inside of ...''  –  '''ne&apos;i'''

''instant''  –  '''lo mokca'''

''instead''  –  '''se ba&apos;i'''

''insurance compensation''  –  '''lo ve binra'''

''<small>to</small> insure''  –  '''binra'''

''insured thing or person''  –  '''lo se binra'''

''insurer''  –  '''lo binra'''

''intellect''  –  '''lo intele'''

''<small>to</small> intend to''  –  '''aidji'''

''intended action''  –  '''lo se aidji'''

''intense''  –  '''lo carmi'''

''<small>not</small> intense''  –  '''lo kandi'''

''<small>to</small> interest (be of interest to)''  –  '''cinri'''

''interest (financial)''  –  '''lo ve zivle'''

''interested''  –  '''lo se cinri'''

''interesting''  –  '''lo cinri'''

''<small>to</small> interfere''  –  '''zunti'''

''intermittent''  –  '''lo vitci'''

''intermittently''  –  '''ru&apos;i nai'''

''internet''  –  '''lo kibro'''

''interpreter''  –  '''lo traduki'''

''<small>to</small> interrupt''  –  '''dicra'''

''<small>to</small> intersect''  –  '''kruca'''

''<small>point of an</small> intersection''  –  '''lo te kruca'''

''intestine''  –  '''lo canti'''

''into''  –  '''ne&apos;i, ne ne&apos;i'''

''intrinsic''  –  '''lo jinzi'''

''<small>to</small> intuit''  –  '''jijnu'''

''intuitively known''  –  '''lo se jijnu'''

''<small>to</small> invent''  –  '''finti'''

''<small>to</small> invest''  –  '''zivle'''

''invested''  –  '''lo se zivle'''

''investor''  –  '''lo zivle'''

''invoice''  –  '''lo janta'''

''IRC user''  –  '''lo irci'''

''iron''  –  '''lo tirse'''

''ironic''  –  '''lo ranxi'''

''irregular''  –  '''lo vitci'''

''irregularly''  –  '''di&apos;i nai'''

''irresolute''  –  '''lo senpi'''

''irritating''  –  '''lo cpina'''

''<small>something</small> Islamic''  –  '''lo muslo'''

''island''  –  '''lo daplu'''

''isn&apos;t it?''  –  '''xu nai'''

''isotope number''  –  '''lo te ratni'''

''it (the event)''  –  '''le fasnu'''

''it (the object)''  –  '''le dacti'''

''it seems''  –  '''si&apos;au'''

''j (letter)''  –  '''jy'''

''jacket''  –  '''lo kosta'''

''Japan''  –  '''la nipon'''

''Japanese''  –  '''lo ponjo'''

''jar''  –  '''lo botpi'''

''Jasmine (personal name)''  –  '''la jasmin'''

''jaw''  –  '''lo xedja'''

''jealous''  –  '''lo jilra'''

''jelly''  –  '''lo jduli'''

''job''  –  '''lo jibri'''

''<small>in a</small> job''  –  '''lo se jibri'''

''<small>to</small> join (to unite)''  –  '''jai gau jorne'''

''joined''  –  '''lo jorne'''

''joint''  –  '''lo janco'''

''journal''  –  '''lo karni'''

''judge''  –  '''lo pajni'''

''<small>to</small> judge''  –  '''jdice'''

''<small>to</small> judge''  –  '''pajni'''

''juice''  –  '''lo jisra'''

''<small>to</small> jump to''  –  '''plipe'''

''jungles''  –  '''lo boske'''

''just (recently)''  –  '''pu zi sai'''

''justifiably''  –  '''ki&apos;u'''

''justification''  –  '''lo krinu'''

''k (letter)''  –  '''ky'''

''<small>to</small> keep (maintain possession)''  –  '''ralte'''

''keeper''  –  '''lo ralte'''

''kept''  –  '''lo se ralte'''

''kernel''  –  '''lo kernelo'''

''Kevin (personal name)''  –  '''la kevin'''

''key (of a lock)''  –  '''lo ckiku'''

''kidding ... (humorously)''  –  '''zo&apos;o'''

''<small>to</small> kill''  –  '''catra'''

''killed''  –  '''lo se catra'''

''killer''  –  '''lo catra'''

''kind''  –  '''lo klesi'''

''kind (generous)''  –  '''lo xendo'''

''<small>act of</small> kindness''  –  '''lo te xendo'''

''king''  –  '''lo nolraitru'''

''<small>to</small> kiss''  –  '''cinba'''

''kissed''  –  '''lo se cinba'''

''knee''  –  '''lo cidni'''

''knife''  –  '''lo dakfu'''

''<small>to</small> knit''  –  '''nivji'''

''knot''  –  '''lo jgena'''

''<small>something with a</small> knot''  –  '''lo se jgena'''

''<small>to</small> know''  –  '''djuno'''

''known fact''  –  '''lo se djuno'''

''l (letter)''  –  '''ly'''

''label''  –  '''lo tcita'''

''labelled''  –  '''lo se tcita'''

''<small>to</small> lack''  –  '''claxu'''

''lacked by ...''  –  '''cau'''

''lacking ...''  –  '''se cau'''

''lady''  –  '''lo nobli, lo nobli ninmu'''

''lake''  –  '''lo lalxu'''

''<small>parcel of</small> land''  –  '''lo tumla'''

''land mass with a mountain''  –  '''lo se cmana'''

''language''  –  '''lo bangu'''

''<small>in</small> language ...''  –  '''bau'''

''<small>source</small> language for translation''  –  '''lo ve fanva'''

''language of a sentence''  –  '''lo te jufra'''

''large''  –  '''lo barda'''

''large''  –  '''ve&apos;u'''

''<small>to</small> lash''  –  '''bikla'''

''last''  –  '''lo ro moi'''

''late event''  –  '''lo lerci'''

''later event''  –  '''lo balvi'''

''later event''  –  '''lo se purci'''

''lateral''  –  '''lo mlana'''

''lateral of an angle''  –  '''lo te jganu'''

''laudable''  –  '''lo zabna'''

''<small>to</small> laugh''  –  '''cmila'''

''<small>to</small> launch''  –  '''cecla'''

''<small>to</small> launch''  –  '''renro'''

''law''  –  '''lo flalu'''

''<small>to</small> lay''  –  '''punji'''

''layer''  –  '''lo senta'''

''<small>action</small> lazily avoided''  –  '''lo se lazni'''

''lazy''  –  '''lo lazni'''

''lead (metal)''  –  '''lo cnisa'''

''<small>to</small> lead''  –  '''gidva'''

''leader''  –  '''lo jatna'''

''leader of a team''  –  '''lo te bende'''

''leaf''  –  '''lo pezli'''

''leaf of tea''  –  '''lo se tcati'''

''<small>to</small> learn''  –  '''cilre'''

''learned''  –  '''lo se cilre'''

''learner''  –  '''lo cilre'''

''least''  –  '''to&apos;e traji'''

''leather''  –  '''lo skapi'''

''<small>to</small> leave''  –  '''cliva'''

''left (in direction)''  –  '''lo zunle'''

''<small>to the</small> left of ...''  –  '''zu&apos;a'''

''leftwards''  –  '''zu&apos;a'''

''leg''  –  '''lo tuple'''

''legal right''  –  '''lo krali'''

''legume seed''  –  '''lo dembi'''

''lemon''  –  '''lo limxone'''

''lens''  –  '''lo lenjo'''

''leopard''  –  '''lo bramlatu'''

''less''  –  '''lo mleca'''

''less''  –  '''lo se zmadu'''

''less than ...''  –  '''me&apos;i'''

''less than ...''  –  '''se me&apos;a'''

''<small>no</small> less than ...''  –  '''su&apos;o'''

''<small>to</small> let (permit)''  –  '''permite'''

''<small>to</small> let happen''  –  '''curmi'''

''Let&apos;s ... (suggestion)''  –  '''e&apos;u'''

''letter''  –  '''lo lerfu'''

''letter (message)''  –  '''lo xatra'''

''lettuce''  –  '''lo kobli'''

''level (degree or amount)''  –  '''lo se klani'''

''lever''  –  '''lo vraga'''

''lid''  –  '''lo drudi'''

''lid''  –  '''lo gacri'''

''<small>something with a</small> lid''  –  '''lo se drudi'''

''<small>something with a</small> lid''  –  '''lo se gacri'''

''<small>to</small> lie (horizontally)''  –  '''vreta'''

''life''  –  '''lo nu jmive, lo nu renvi, lo se renvi'''

''<small>to</small> lift''  –  '''lafti'''

''<small>something</small> lifted''  –  '''lo se lafti'''

''light (illumination)''  –  '''lo gusni'''

''light (not heavy)''  –  '''lo linto'''

''light bulb''  –  '''lo bombila'''

''lightning''  –  '''lo lindi'''

''lightweight''  –  '''lo linto'''

''likable''  –  '''lo zabna'''

''like ...''  –  '''tai'''

''<small>to</small> like''  –  '''nelci'''

''liked''  –  '''lo se nelci'''

''limb with a joint''  –  '''lo se janco'''

''limb with fingers or toes''  –  '''lo se degji'''

''limit''  –  '''lo jimte'''

''<small>something with a</small> limit''  –  '''lo se jimte'''

''limitedly''  –  '''ji&apos;e'''

''line''  –  '''lo linji'''

''<small>along a</small> line''  –  '''vi&apos;i'''

''<small>in</small> line''  –  '''ku&apos;i nai'''

''line of a grid''  –  '''lo se gredile'''

''linen''  –  '''lo matli'''

''link of a chain''  –  '''lo se li&apos;anzi'''

''lion''  –  '''lo bramlatu'''

''lion''  –  '''lo cinfo'''

''lip''  –  '''lo ctebi'''

''liquid''  –  '''lo litki'''

''liquid spit''  –  '''lo se sputu'''

''liquor''  –  '''lo jikru'''

''list''  –  '''lo liste'''

''<small>I&apos;m</small> listening! (in radio communications)''  –  '''re&apos;i'''

''little''  –  '''ve&apos;i'''

''<small>to</small> live (exist)''  –  '''zasti'''

''<small>to</small> live (survive)''  –  '''renvi'''

''<small>to</small> live (to be alive)''  –  '''jmive'''

''<small>to</small> live in''  –  '''xabju'''

''lively (full of energy)''  –  '''jai zu&apos;e renvi'''

''liver''  –  '''lo livga'''

''living being''  –  '''lo jmive'''

''llama''  –  '''lo kumte'''

''local''  –  '''lo diklo'''

''location''  –  '''lo stuzi'''

''location of gathering''  –  '''lo se jmaji'''

''location of pain''  –  '''lo se cortu'''

''lock''  –  '''lo stela'''

''lock (of a key)''  –  '''lo se ckiku'''

''locking mechanism''  –  '''lo te stela'''

''log''  –  '''lo liste'''

''logarithm''  –  '''lo dugri'''

''logged''  –  '''lo se liste'''

''logic''  –  '''lo logji'''

''Lojban (language)''  –  '''la lojban'''

''Lojbanic''  –  '''lo lojbo'''

''Lojbanist''  –  '''lo jbopre'''

''London''  –  '''la london'''

''long''  –  '''lo clani'''

''long ago''  –  '''zu'''

''<small>for a</small> long time''  –  '''ze&apos;u'''

''<small>no</small> longer ...''  –  '''ba&apos;o'''

''look (act of looking)''  –  '''lo nu catlu'''

''look (appearance)''  –  '''lo tarmi'''

''<small>to</small> look at''  –  '''catlu'''

